2.971961059570312500e+02,1.106354904174804688e+02,4.868270263671875000e+02,1.121306610107421875e+02
5.950300903320312500e+02,1.321126251220703125e+02,6.391047973632812500e+02,1.328248443603515625e+02
2.607493896484375000e+02,3.442568359375000000e+02,2.439524841308593750e+02,3.776886596679687500e+02
3.142831115722656250e+02,1.292563171386718750e+02,4.688360900878906250e+02,1.308648071289062500e+02
6.086945190429687500e+02,4.045366516113281250e+02,2.465206298828125000e+02,4.083164672851562500e+02
3.058021850585937500e+02,1.204720001220703125e+02,4.780192871093750000e+02,1.219968643188476562e+02
4.764075317382812500e+02,2.444689178466796875e+02,3.066101684570312500e+02,2.461230468750000000e+02
2.154815368652343750e+02,3.168817138671875000e+02,2.584658813476562500e+02,3.184326782226562500e+02
5.869071044921875000e+02,3.159814453125000000e+02,6.392209472656250000e+02,3.318163452148437500e+02
2.963447265625000000e+02,1.116533508300781250e+02,2.958577880859375000e+02,2.538098754882812500e+02
2.591632385253906250e+02,3.173627624511718750e+02,2.388515014648437500e+02,3.455590820312500000e+02
5.871250000000000000e+02,3.159028625488281250e+02,5.454949951171875000e+02,3.176626586914062500e+02
4.686940002441406250e+02,2.363282470703125000e+02,3.146098022460937500e+02,2.378079071044921875e+02
4.041770019531250000e+02,3.457857055664062500e+02,4.299853515625000000e+02,3.757879943847656250e+02
4.886352539062500000e+02,1.118215408325195312e+02,4.872983398437500000e+02,2.543606262207031250e+02
1.850282135009765625e+02,4.057492370605468750e+02,8.177200317382812500e+01,4.070185546875000000e+02
5.435383300781250000e+02,3.423811340332031250e+02,6.112753295898437500e+02,3.747265930175781250e+02
1.837122344970703125e+01,0.000000000000000000e+00,7.958470916748046875e+01,4.902923202514648438e+01
5.776598510742187500e+02,1.171080169677734375e+02,5.770989990234375000e+02,2.892048339843750000e+02
5.780352172851562500e+02,1.151905059814453125e+02,6.389769897460937500e+02,1.161406555175781250e+02
1.881049499511718750e+02,3.437697448730468750e+02,1.861537322998046875e+02,4.474721374511718750e+02
6.393629760742187500e+02,3.427729797363281250e+02,6.154379882812500000e+02,3.441094665527343750e+02
5.443240966796875000e+02,3.165437316894531250e+02,5.432624511718750000e+02,3.424718627929687500e+02
4.872844238281250000e+02,2.548755493164062500e+02,2.966176147460937500e+02,2.560553588867187500e+02
2.574257812500000000e+02,4.485568542480468750e+02,2.579373168945312500e+02,4.776227111816406250e+02
2.079303283691406250e+02,4.484234619140625000e+02,2.083243103027343750e+02,4.789310607910156250e+02
7.850827026367187500e+01,4.822632598876953125e+01,7.855178070068359375e+01,1.667465057373046875e+02
2.590786743164062500e+02,3.174132995605468750e+02,2.593983154296875000e+02,3.450115356445312500e+02
6.085062255859375000e+02,3.744625854492187500e+02,2.453754577636718750e+02,3.769327392578125000e+02
3.066369323730468750e+02,1.212559432983398438e+02,3.053256530761718750e+02,2.444175415039062500e+02
1.889079284667968750e+02,3.450782165527343750e+02,2.386282653808593750e+02,3.459716491699218750e+02
5.782091674804687500e+02,2.884986877441406250e+02,5.865160522460937500e+02,3.153990478515625000e+02
2.145595703125000000e+02,3.172927856445312500e+02,1.888647308349609375e+02,3.408955993652343750e+02
6.392114257812500000e+02,4.457786560058593750e+02,1.869499053955078125e+02,4.483230590820312500e+02
4.784870605468750000e+02,1.210249023437500000e+02,4.774544982910156250e+02,2.453595886230468750e+02
7.560736083984375000e+01,4.725478744506835938e+01,6.400000000000000000e+02,5.312258148193359375e+01
2.167881622314453125e+02,2.882099609375000000e+02,2.153333129882812500e+02,3.175039672851562500e+02
4.283821105957031250e+02,3.715650329589843750e+02,4.285782470703125000e+02,4.070918273925781250e+02
5.453881225585937500e+02,3.173433837890625000e+02,6.124132080078125000e+02,3.405843200683593750e+02
2.413887176513671875e+02,3.448445434570312500e+02,2.430838928222656250e+02,4.476880493164062500e+02
4.690760803222656250e+02,1.297823638916015625e+02,4.689871215820312500e+02,2.368777770996093750e+02
8.009519958496093750e+01,3.842926635742187500e+02,1.863198089599609375e+02,3.854279174804687500e+02
5.432038574218750000e+02,3.422262268066406250e+02,4.385083618164062500e+02,3.432731933593750000e+02
3.020978393554687500e+02,3.431999816894531250e+02,2.619956665039062500e+02,3.440343627929687500e+02
2.167306671142578125e+02,2.889943847656250000e+02,3.091881713867187500e+02,2.902628479003906250e+02
8.076628112792968750e+01,4.069378356933593750e+02,2.660936546325683594e+01,4.466022338867187500e+02
5.773035888671875000e+02,2.889869995117187500e+02,4.303764648437500000e+02,2.901047363281250000e+02
5.942050781250000000e+02,1.321999206542968750e+02,5.939544677734375000e+02,3.164954223632812500e+02
7.832263946533203125e+01,2.138215332031250000e+02,7.890760803222656250e+01,4.058880004882812500e+02
7.749293518066406250e+01,4.681142807006835938e+01,7.991082000732421875e+01,4.066392517089843750e+02
7.841252136230468750e+01,3.850124511718750000e+02,2.220392227172851562e-02,4.367357788085937500e+02
6.128447875976562500e+02,3.426139831542968750e+02,6.118317260742187500e+02,4.418099365234375000e+02
1.026729125976562500e+02,2.132881469726562500e+02,1.014613418579101562e+02,4.354500732421875000e+02
5.434591674804687500e+02,3.414105834960937500e+02,2.615225830078125000e+02,3.460890502929687500e+02
5.917009887695312500e+02,4.460592346191406250e+02,5.923594970703125000e+02,4.741885070800781250e+02
2.598290405273437500e+02,4.762054443359375000e+02,2.633136596679687500e+02,4.789747009277343750e+02
6.102924804687500000e+02,3.756640625000000000e+02,6.115020141601562500e+02,4.448105468750000000e+02
5.796324462890625000e+02,2.862521362304687500e+02,2.162891998291015625e+02,2.945863952636718750e+02
6.381869506835937500e+02,4.440753784179687500e+02,6.378295898437500000e+02,4.800000000000000000e+02
2.385692443847656250e+02,3.444301757812500000e+02,2.394168701171875000e+02,3.793483886718750000e+02
6.105881958007812500e+02,4.068206787109375000e+02,6.109865112304687500e+02,4.446808776855468750e+02
5.770583496093750000e+02,1.164214401245117188e+02,5.774915771484375000e+02,2.875366821289062500e+02
6.666985321044921875e+01,1.682694854736328125e+02,6.634580230712890625e+01,2.121762390136718750e+02
1.887136840820312500e+02,3.439494323730468750e+02,2.391148376464843750e+02,3.449675598144531250e+02
5.442160644531250000e+02,3.173544921875000000e+02,5.432817382812500000e+02,3.434020080566406250e+02
8.137339782714843750e+01,4.069233093261718750e+02,1.683266162872314453e+00,4.649259338378906250e+02
3.144112243652343750e+02,1.300132141113281250e+02,3.136192016601562500e+02,2.360634002685546875e+02
6.579151153564453125e+01,2.115148162841796875e+02,1.321580505371093750e+02,2.131176452636718750e+02
2.638276062011718750e+02,4.481744689941406250e+02,2.642479553222656250e+02,4.775547180175781250e+02
5.840565185546875000e+02,3.156566467285156250e+02,5.446002807617187500e+02,3.174966125488281250e+02
2.441977233886718750e+02,3.756952514648437500e+02,2.441092224121093750e+02,4.464221496582031250e+02
4.784526062011718750e+02,1.219752044677734375e+02,4.775849914550781250e+02,2.465520324707031250e+02
2.570129699707031250e+02,2.536349792480468750e+02,2.694841308593750000e+02,3.219250183105468750e+02
2.148242187500000000e+02,3.181142883300781250e+02,1.873739624023437500e+02,3.429539184570312500e+02
4.855160522460937500e+02,2.539765319824218750e+02,2.980772705078125000e+02,2.553732757568359375e+02
5.774581298828125000e+02,1.160670166015625000e+02,6.392887573242187500e+02,1.171734313964843750e+02
5.422487792968750000e+02,3.420018920898437500e+02,4.362537841796875000e+02,3.431339721679687500e+02
5.940518798828125000e+02,1.333307647705078125e+02,5.942232055664062500e+02,3.178735961914062500e+02
5.753795166015625000e+02,2.869172058105468750e+02,4.310970458984375000e+02,2.880664062500000000e+02
6.091478881835937500e+02,3.720615234375000000e+02,2.445466003417968750e+02,3.767468566894531250e+02
3.142263183593750000e+02,1.293740539550781250e+02,3.136574401855468750e+02,2.392025146484375000e+02
5.457920532226562500e+02,3.423536071777343750e+02,3.761613769531250000e+02,3.441855773925781250e+02
4.690027465820312500e+02,1.302925262451171875e+02,4.690074157714843750e+02,2.379230041503906250e+02
1.857486724853515625e+02,4.061250610351562500e+02,1.859086303710937500e+02,4.474150085449218750e+02
2.655763854980468750e+02,4.485465698242187500e+02,2.655401306152343750e+02,4.774834594726562500e+02
2.599356079101562500e+02,3.181469421386718750e+02,2.608518981933593750e+02,3.441065673828125000e+02
4.886858825683593750e+02,1.132207336425781250e+02,4.872188110351562500e+02,2.551040344238281250e+02
4.284117126464843750e+02,3.745812377929687500e+02,4.288586425781250000e+02,4.063858947753906250e+02
2.456352539062500000e+02,4.065923156738281250e+02,2.456716613769531250e+02,4.465778503417968750e+02
1.070583267211914062e+02,3.753944091796875000e+02,1.852296447753906250e+02,3.943810729980468750e+02
7.896408081054687500e+01,4.726814651489257812e+01,6.400000000000000000e+02,5.300562286376953125e+01
1.332976531982421875e+02,1.726729125976562500e+02,1.329771270751953125e+02,2.133838806152343750e+02
2.319516754150390625e+01,4.483323974609375000e+02,4.039503097534179688e+01,4.496628417968750000e+02
2.045139694213867188e+01,8.501601219177246094e-01,8.065788269042968750e+01,4.876032638549804688e+01
5.468452148437500000e+02,3.170594482421875000e+02,6.149263916015625000e+02,3.409453430175781250e+02
2.454532470703125000e+02,3.765250854492187500e+02,2.464776000976562500e+02,4.059533081054687500e+02
2.613203430175781250e+02,3.433116760253906250e+02,2.443302917480468750e+02,3.757918395996093750e+02
3.025674438476562500e+02,3.438782653808593750e+02,3.728165283203125000e+02,3.503316650390625000e+02
2.598461914062500000e+02,3.175199279785156250e+02,2.413192749023437500e+02,3.453155822753906250e+02
3.123601684570312500e+02,2.746040039062500000e+02,3.027030639648437500e+02,3.441561584472656250e+02
6.397311401367187500e+02,4.441986389160156250e+02,1.863712310791015625e+02,4.472056274414062500e+02
2.403330230712890625e+02,4.471282348632812500e+02,1.862858276367187500e+02,4.480515136718750000e+02
5.923528442382812500e+02,3.173959960937500000e+02,6.391691284179687500e+02,3.313573303222656250e+02
5.446603393554687500e+02,3.179992675781250000e+02,6.131123046875000000e+02,3.432516174316406250e+02
2.163250427246093750e+02,2.908157653808593750e+02,2.156438903808593750e+02,3.178289794921875000e+02
7.978155517578125000e+01,3.855207519531250000e+02,1.439738273620605469e+00,4.352088317871093750e+02
3.061412048339843750e+02,1.223605575561523438e+02,3.060765991210937500e+02,2.460574188232421875e+02
2.438192901611328125e+02,3.769335632324218750e+02,2.444488677978515625e+02,4.066211547851562500e+02
5.957625732421875000e+02,1.325949401855468750e+02,5.953862304687500000e+02,3.160812988281250000e+02
5.956497802734375000e+02,1.330732421875000000e+02,5.956334228515625000e+02,3.182221679687500000e+02
5.863162231445312500e+02,4.718162841796875000e+02,5.960861206054687500e+02,4.765044555664062500e+02
1.901679229736328125e+02,3.377530212402343750e+02,2.414911651611328125e+02,3.394317016601562500e+02
3.047866516113281250e+02,1.188091812133789062e+02,3.040747375488281250e+02,2.464400177001953125e+02
2.086156005859375000e+02,4.772658386230468750e+02,2.042006225585937500e+02,4.793621520996093750e+02
2.383171234130859375e+02,3.449640502929687500e+02,2.396644439697265625e+02,4.471321105957031250e+02
5.779501342773437500e+02,2.844426879882812500e+02,2.174178314208984375e+02,2.903157348632812500e+02
2.574480285644531250e+02,4.474762878417968750e+02,1.870639190673828125e+02,4.489294738769531250e+02
6.123363647460937500e+02,3.405948181152343750e+02,6.124153442382812500e+02,3.743142700195312500e+02
2.138248291015625000e+02,3.170097045898437500e+02,1.848090515136718750e+02,3.444806213378906250e+02
5.884631958007812500e+02,4.463310852050781250e+02,5.887226562500000000e+02,4.733146972656250000e+02
5.635860595703125000e+02,2.857192382812500000e+02,4.317528076171875000e+02,2.865610656738281250e+02
2.190068817138671875e+02,2.891044921875000000e+02,2.164914703369140625e+02,3.004770507812500000e+02
4.286098937988281250e+02,2.904220581054687500e+02,4.348806457519531250e+02,3.432252197265625000e+02
1.895684661865234375e+02,3.380809936523437500e+02,2.389971008300781250e+02,3.395537414550781250e+02
1.885996246337890625e+02,3.437245483398437500e+02,1.883866119384765625e+02,3.810249023437500000e+02
7.800627136230468750e+01,3.856916503906250000e+02,2.753391647338867188e+01,4.196866149902343750e+02
5.454855957031250000e+02,3.178114318847656250e+02,6.164334716796875000e+02,3.434552917480468750e+02
4.028790283203125000e+01,4.490773925781250000e+02,4.542681884765625000e+01,4.788311767578125000e+02
2.039649963378906250e+02,4.480411682128906250e+02,2.032304382324218750e+02,4.798062438964843750e+02
6.136635742187500000e+02,3.407964477539062500e+02,6.138331909179687500e+02,3.980404663085937500e+02
2.960284729003906250e+02,1.129615859985351562e+02,2.961942138671875000e+02,2.551183929443359375e+02
8.038636016845703125e+01,4.078230285644531250e+02,2.594623374938964844e+01,4.479529418945312500e+02
5.790566406250000000e+02,2.887790222167968750e+02,4.320157470703125000e+02,2.902830505371093750e+02
1.881356506347656250e+02,3.396999511718750000e+02,1.864019775390625000e+02,4.458379516601562500e+02
4.259785461425781250e+02,4.054156799316406250e+02,2.462781524658203125e+02,4.073350830078125000e+02
7.832163238525390625e+01,4.756515121459960938e+01,7.863088989257812500e+01,4.002098388671875000e+02
5.416307373046875000e+02,3.423105773925781250e+02,6.064675292968750000e+02,3.730429992675781250e+02
2.416962585449218750e+02,3.480187072753906250e+02,2.447768249511718750e+02,4.483614501953125000e+02
2.586138610839843750e+02,3.171189880371093750e+02,2.392211761474609375e+02,3.420906372070312500e+02
7.811296081542968750e+01,4.899421691894531250e+01,7.943942260742187500e+01,4.350089111328125000e+02
4.276325073242187500e+02,3.748016052246093750e+02,2.446646728515625000e+02,3.763178405761718750e+02
4.028139648437500000e+02,3.448238220214843750e+02,4.298027038574218750e+02,3.746149597167968750e+02
7.889331817626953125e+01,3.847838439941406250e+02,9.764602661132812500e+01,3.857249450683593750e+02
4.303782348632812500e+02,3.754569396972656250e+02,4.310727233886718750e+02,4.058746948242187500e+02
6.110946655273437500e+02,3.738950805664062500e+02,6.110780029296875000e+02,4.037587890625000000e+02
5.923497314453125000e+02,4.462842102050781250e+02,5.929550170898437500e+02,4.777763061523437500e+02
5.815023193359375000e+02,2.878550720214843750e+02,2.143026580810546875e+02,3.003006286621093750e+02
5.459454956054687500e+02,3.164782409667968750e+02,5.447664184570312500e+02,3.423376464843750000e+02
1.892500457763671875e+02,3.431475524902343750e+02,2.415303955078125000e+02,3.448434448242187500e+02
7.507775878906250000e+01,4.468466186523437500e+01,6.400000000000000000e+02,5.155125808715820312e+01
8.031730651855468750e+01,4.061766052246093750e+02,9.720037841796875000e+01,4.072776184082031250e+02
5.439777221679687500e+02,3.419949951171875000e+02,3.012152099609375000e+02,3.451997070312500000e+02
1.027051696777343750e+02,2.140110168457031250e+02,1.020012054443359375e+02,4.288367004394531250e+02
7.759451293945312500e+01,2.147396240234375000e+02,7.897775268554687500e+01,3.831020812988281250e+02
5.790159301757812500e+02,2.869563903808593750e+02,4.323415832519531250e+02,2.886108703613281250e+02
2.583012695312500000e+02,3.171989746093750000e+02,2.601866455078125000e+02,3.420166320800781250e+02
5.816863403320312500e+02,2.924680175781250000e+02,2.139112091064453125e+02,3.037764282226562500e+02
1.210056781768798828e+01,4.075076599121093750e+02,2.063578367233276367e-01,4.088478088378906250e+02
5.799676513671875000e+02,2.927653808593750000e+02,5.858206176757812500e+02,3.165162963867187500e+02
2.152487792968750000e+02,2.883760986328125000e+02,2.140580596923828125e+02,3.173620910644531250e+02
5.459402465820312500e+02,3.170608825683593750e+02,5.450670166015625000e+02,3.440021667480468750e+02
2.977620239257812500e+02,1.115877380371093750e+02,4.860389404296875000e+02,1.138872528076171875e+02
6.114246826171875000e+02,4.003555908203125000e+02,2.440215759277343750e+02,4.087473754882812500e+02
5.393870849609375000e+02,3.429971923828125000e+02,2.670768432617187500e+02,3.481816101074218750e+02
2.169200134277343750e+02,3.006172485351562500e+02,3.072896118164062500e+02,3.034410095214843750e+02
6.384405517578125000e+02,4.448057250976562500e+02,5.944567871093750000e+02,4.460112609863281250e+02
8.052750396728515625e+01,4.075485839843750000e+02,4.389410018920898438e+00,4.612041931152343750e+02
8.066886901855468750e+01,4.829169464111328125e+01,8.063308715820312500e+01,4.052561340332031250e+02
4.303543701171875000e+02,3.737702636718750000e+02,4.305989074707031250e+02,4.050438232421875000e+02
6.085236816406250000e+02,3.754051513671875000e+02,6.105510864257812500e+02,4.448305664062500000e+02
2.945662231445312500e+02,1.098979415893554688e+02,2.949653320312500000e+02,2.556992950439453125e+02
2.109599456787109375e+02,4.485725097656250000e+02,2.102404937744140625e+02,4.789621276855468750e+02
8.269454956054687500e+01,4.077085571289062500e+02,2.831288337707519531e+01,4.451425170898437500e+02
5.609675292968750000e+02,2.840095214843750000e+02,5.760907592773437500e+02,2.903812866210937500e+02
2.407321929931640625e+02,3.442963562011718750e+02,2.414606475830078125e+02,3.788821716308593750e+02
1.007276916503906250e+02,2.143268737792968750e+02,1.022183380126953125e+02,4.051578369140625000e+02
5.827957763671875000e+02,2.960793762207031250e+02,2.128125000000000000e+02,3.071319580078125000e+02
1.027368087768554688e+02,2.153789825439453125e+02,1.019024581909179688e+02,4.390416870117187500e+02
6.399169311523437500e+02,3.387946777343750000e+02,6.137080078125000000e+02,3.410344543457031250e+02
6.139458007812500000e+02,3.436118774414062500e+02,6.116127929687500000e+02,4.452775878906250000e+02
7.893489837646484375e+01,4.451521301269531250e+01,6.400000000000000000e+02,5.174161529541015625e+01
5.431231079101562500e+02,3.443108215332031250e+02,6.131172485351562500e+02,3.763409423828125000e+02
7.833692169189453125e+01,2.142605133056640625e+02,7.894934844970703125e+01,4.094776611328125000e+02
1.901683044433593750e+02,3.352995910644531250e+02,2.421452331542968750e+02,3.380750732421875000e+02
1.876495361328125000e+02,4.058926696777343750e+02,8.363845825195312500e+01,4.071549987792968750e+02
6.092414550781250000e+02,4.063816528320312500e+02,6.097661743164062500e+02,4.448391113281250000e+02
2.794593811035156250e+02,2.560355834960937500e+02,2.524721069335937500e+02,3.186623535156250000e+02
6.400000000000000000e+02,4.454843139648437500e+02,1.890222320556640625e+02,4.485975036621093750e+02
5.860426902770996094e+00,4.543715515136718750e+02,0.000000000000000000e+00,4.568048095703125000e+02
2.445390472412109375e+02,4.068138427734375000e+02,2.442556915283203125e+02,4.462021179199218750e+02
2.460224609375000000e+02,3.758120117187500000e+02,2.452377624511718750e+02,4.461838989257812500e+02
9.953507232666015625e+01,2.132916564941406250e+02,9.886351776123046875e+01,4.351993408203125000e+02
6.091913452148437500e+02,3.743539428710937500e+02,6.093117675781250000e+02,4.033467712402343750e+02
7.774193572998046875e+01,4.884342575073242188e+01,7.989637756347656250e+01,4.108140563964843750e+02
4.988138198852539062e+01,2.976940307617187500e+02,1.400344085693359375e+01,2.986706542968750000e+02
7.853191375732421875e+01,3.874353637695312500e+02,0.000000000000000000e+00,4.390720520019531250e+02
6.155959472656250000e+02,3.424676513671875000e+02,6.161982421875000000e+02,4.428258056640625000e+02
6.672249603271484375e+01,2.118121643066406250e+02,1.349706726074218750e+02,2.134670715332031250e+02
2.131007690429687500e+02,3.172033081054687500e+02,1.860090942382812500e+02,3.418426513671875000e+02
5.425698852539062500e+02,3.422004394531250000e+02,3.758240356445312500e+02,3.442507019042968750e+02
2.149474182128906250e+02,2.912346801757812500e+02,2.142440185546875000e+02,3.178166198730468750e+02
2.603774108886718750e+02,3.421727600097656250e+02,3.748091125488281250e+02,3.497367858886718750e+02
5.765859375000000000e+02,2.885098876953125000e+02,5.865949096679687500e+02,3.097232360839843750e+02
1.881234588623046875e+02,3.463146667480468750e+02,1.861344299316406250e+02,4.495420227050781250e+02
6.046643676757812500e+02,3.741994323730468750e+02,2.440325164794921875e+02,3.772742919921875000e+02
