5.821426510810852051e-01
5.811014175415039062e-01
5.748757123947143555e-01
5.744483470916748047e-01
5.696912407875061035e-01
5.679553151130676270e-01
5.671236515045166016e-01
5.627390742301940918e-01
5.593277215957641602e-01
5.513886213302612305e-01
5.506395697593688965e-01
5.491701364517211914e-01
5.464337468147277832e-01
5.456408858299255371e-01
5.428934097290039062e-01
5.408791899681091309e-01
5.402867794036865234e-01
5.330792665481567383e-01
5.303555130958557129e-01
5.203104615211486816e-01
5.138471722602844238e-01
5.111694335937500000e-01
5.102405548095703125e-01
5.093921422958374023e-01
5.077993273735046387e-01
5.064634084701538086e-01
5.056458711624145508e-01
5.023358464241027832e-01
5.020828247070312500e-01
5.017797946929931641e-01
4.983555972576141357e-01
4.942966997623443604e-01
4.942224919795989990e-01
4.932734370231628418e-01
4.905603528022766113e-01
4.891557991504669189e-01
4.829679727554321289e-01
4.821746647357940674e-01
4.814035594463348389e-01
4.811619520187377930e-01
4.796941578388214111e-01
4.766343235969543457e-01
4.756788611412048340e-01
4.732686579227447510e-01
4.703274667263031006e-01
4.668377637863159180e-01
4.642393589019775391e-01
4.614920020103454590e-01
4.604815542697906494e-01
4.598666727542877197e-01
4.545698761940002441e-01
4.343771338462829590e-01
4.297032058238983154e-01
4.281418025493621826e-01
4.228108525276184082e-01
4.205348491668701172e-01
4.127120375633239746e-01
4.035014808177947998e-01
4.011205434799194336e-01
3.907425105571746826e-01
3.905208706855773926e-01
3.895780742168426514e-01
3.882797062397003174e-01
3.814888894557952881e-01
3.813016712665557861e-01
3.812758624553680420e-01
3.801628649234771729e-01
3.787493407726287842e-01
3.763737380504608154e-01
3.734318017959594727e-01
3.726233839988708496e-01
3.714429140090942383e-01
3.707150518894195557e-01
3.676707148551940918e-01
3.665794730186462402e-01
3.662379682064056396e-01
3.636935353279113770e-01
3.619493544101715088e-01
3.616725802421569824e-01
3.602230846881866455e-01
3.581856191158294678e-01
3.575269877910614014e-01
3.552327454090118408e-01
3.538807630538940430e-01
3.534969091415405273e-01
3.515107929706573486e-01
3.485070168972015381e-01
3.468453884124755859e-01
3.454563617706298828e-01
3.445179760456085205e-01
3.443568646907806396e-01
3.441289365291595459e-01
3.424811363220214844e-01
3.395856320858001709e-01
3.383946418762207031e-01
3.380444049835205078e-01
3.358043730258941650e-01
3.348142802715301514e-01
3.316379785537719727e-01
3.313447535037994385e-01
3.300740718841552734e-01
3.289620280265808105e-01
3.287200629711151123e-01
3.282369077205657959e-01
3.281042277812957764e-01
3.273606896400451660e-01
3.246197402477264404e-01
3.218807876110076904e-01
3.206591308116912842e-01
3.205388188362121582e-01
3.188641369342803955e-01
3.188582658767700195e-01
3.182511329650878906e-01
3.179043233394622803e-01
3.160693049430847168e-01
3.157279789447784424e-01
3.149920105934143066e-01
3.148598372936248779e-01
3.134520947933197021e-01
3.129689693450927734e-01
3.127848505973815918e-01
3.127805888652801514e-01
3.116331696510314941e-01
