7.762999999999999545e+01,4.849000000000000199e+01,6.400000000000000000e+02,5.053999999999999915e+01
2.958399999999999750e+02,1.106500000000000057e+02,4.873999999999999773e+02,1.115699999999999932e+02
2.964499999999999886e+02,2.552299999999999898e+02,2.964800000000000182e+02,1.106800000000000068e+02
3.058000000000000114e+02,1.206400000000000006e+02,4.777599999999999909e+02,1.213400000000000034e+02
3.052799999999999727e+02,2.457599999999999909e+02,3.052500000000000000e+02,1.204300000000000068e+02
3.141000000000000227e+02,1.294900000000000091e+02,4.685000000000000000e+02,1.294499999999999886e+02
3.150099999999999909e+02,2.370600000000000023e+02,3.140299999999999727e+02,1.295300000000000011e+02
2.594800000000000182e+02,3.187400000000000091e+02,2.601100000000000136e+02,3.455000000000000000e+02
2.456599999999999966e+02,3.758500000000000227e+02,4.274499999999999886e+02,3.748199999999999932e+02
2.453400000000000034e+02,4.072599999999999909e+02,6.063400000000000318e+02,4.044800000000000182e+02
4.307599999999999909e+02,3.754200000000000159e+02,6.079099999999999682e+02,3.736100000000000136e+02
5.439199999999999591e+02,3.425699999999999932e+02,6.082799999999999727e+02,3.725099999999999909e+02
5.445399999999999636e+02,3.171299999999999955e+02,6.115800000000000409e+02,3.399399999999999977e+02
5.449500000000000455e+02,3.165699999999999932e+02,5.878200000000000500e+02,3.162599999999999909e+02
5.875000000000000000e+02,3.162200000000000273e+02,6.400000000000000000e+02,3.310600000000000023e+02
6.155399999999999636e+02,3.431800000000000068e+02,6.400000000000000000e+02,3.424100000000000250e+02
6.151399999999999864e+02,4.448700000000000045e+02,6.398500000000000227e+02,4.447799999999999727e+02
6.103799999999999955e+02,3.778600000000000136e+02,6.107400000000000091e+02,4.001000000000000227e+02
6.097400000000000091e+02,4.098600000000000136e+02,6.097400000000000091e+02,4.424300000000000068e+02
4.288299999999999841e+02,3.746100000000000136e+02,4.291100000000000136e+02,4.040000000000000000e+02
2.485600000000000023e+02,4.481800000000000068e+02,6.055399999999999636e+02,4.450799999999999841e+02
6.156200000000000045e+02,3.431100000000000136e+02,6.162200000000000273e+02,3.987400000000000091e+02
5.950599999999999454e+02,1.316299999999999955e+02,6.397699999999999818e+02,1.321399999999999864e+02
5.446100000000000136e+02,3.170000000000000000e+02,5.434400000000000546e+02,3.425400000000000205e+02
4.372599999999999909e+02,3.427500000000000000e+02,5.437699999999999818e+02,3.426899999999999977e+02
5.947400000000000091e+02,1.319600000000000080e+02,5.946299999999999955e+02,3.180799999999999841e+02
5.775800000000000409e+02,1.159599999999999937e+02,5.775599999999999454e+02,2.888000000000000114e+02
5.665099999999999909e+02,2.869100000000000250e+02,5.775800000000000409e+02,2.898999999999999773e+02
4.042300000000000182e+02,3.455899999999999750e+02,4.286499999999999773e+02,3.744399999999999977e+02
4.871700000000000159e+02,1.122900000000000063e+02,4.871700000000000159e+02,2.541800000000000068e+02
4.871700000000000159e+02,2.545399999999999920e+02,2.961600000000000250e+02,2.552500000000000000e+02
4.774100000000000250e+02,1.204399999999999977e+02,4.777599999999999909e+02,2.451500000000000057e+02
4.776999999999999886e+02,2.454300000000000068e+02,3.048399999999999750e+02,2.455600000000000023e+02
4.683500000000000227e+02,2.368100000000000023e+02,3.148899999999999864e+02,2.368199999999999932e+02
4.689499999999999886e+02,1.298199999999999932e+02,4.688199999999999932e+02,2.366500000000000057e+02
6.119199999999999591e+02,3.990400000000000205e+02,6.123600000000000136e+02,4.437799999999999727e+02
5.776299999999999955e+02,1.154699999999999989e+02,6.400000000000000000e+02,1.150400000000000063e+02
7.789000000000000057e+01,4.860999999999999943e+01,1.708999999999999986e+01,0.000000000000000000e+00
7.887000000000000455e+01,3.850400000000000205e+02,9.000000000000000222e-01,4.344700000000000273e+02
8.135999999999999943e+01,4.071200000000000045e+02,2.407000000000000028e+01,4.487200000000000273e+02
7.790999999999999659e+01,4.849000000000000199e+01,7.901999999999999602e+01,3.851999999999999886e+02
7.906000000000000227e+01,3.850500000000000114e+02,1.855000000000000000e+02,3.849599999999999795e+02
8.107999999999999829e+01,4.072400000000000091e+02,1.853400000000000034e+02,4.067400000000000091e+02
1.870500000000000114e+02,3.455699999999999932e+02,1.849900000000000091e+02,4.460799999999999841e+02
1.886399999999999864e+02,4.486999999999999886e+02,2.390300000000000011e+02,4.482799999999999727e+02
2.148199999999999932e+02,3.176999999999999886e+02,1.895200000000000102e+02,3.400099999999999909e+02
1.880600000000000023e+02,3.443600000000000136e+02,2.397199999999999989e+02,3.437799999999999727e+02
2.150800000000000125e+02,3.178399999999999750e+02,2.588000000000000114e+02,3.179200000000000159e+02
2.187100000000000080e+02,2.905199999999999818e+02,5.774500000000000455e+02,2.901499999999999773e+02
2.586700000000000159e+02,3.181999999999999886e+02,2.424900000000000091e+02,3.406800000000000068e+02
2.420999999999999943e+02,3.417400000000000091e+02,2.430600000000000023e+02,4.469200000000000159e+02
2.241800000000000068e+02,2.870000000000000000e+02,2.182800000000000011e+02,2.906000000000000227e+02
2.244900000000000091e+02,2.869900000000000091e+02,5.666599999999999682e+02,2.869100000000000250e+02
2.453300000000000125e+02,4.097599999999999909e+02,2.453300000000000125e+02,4.450099999999999909e+02
2.450600000000000023e+02,3.767799999999999727e+02,2.454300000000000068e+02,4.031399999999999864e+02
2.608399999999999750e+02,3.443199999999999932e+02,2.456399999999999864e+02,3.758000000000000114e+02
2.608600000000000136e+02,3.443100000000000023e+02,3.032400000000000091e+02,3.435400000000000205e+02
